datadate,fyear,cik,sic2,gdwlip,at,ceq,invt,xint,cogs,sale,prcc_f,csho,act,rectr,lct,dt,ni,acqintan,am,intan,xrd,xad,acqppe
31jan1998,1997,1017712,56,0,51.953,44.736,7.637,.017,41.544,70.532,22.625,4.76,35.212,0,5.983,0,4.543,0,0,0,0,0,0
31dec1997,1997,849101,58,0,804.289,220.782,10.732,23.084,662.439,808.3200000000001,13.125,38.816,362.406,8.983000000000001,65.291,0,28.448,0,0,138.403,0,26.1,0
31jan1998,1997,812127,56,0,16.406,-1.002,9.532,.499,46.296,62.418,.59399998,8.164999999999999,11.997,.336,9.311,0,-1.251,0,0,0,0,.118,0
31jan1998,1997,929470,59,0,812.288,333.551,327.662,9.388,1009.677,1467.91,12.375,31.539,392.426,22.608,292.716,0,22.193,0,1.963,50.783,0,0,0
31jan1998,1997,769644,59,0,651.384,132.015,119.97,30.365,340.849,1000.198,33.125,14.727,284.479,52.03,211.304,0,-6.217,0,0,159.077,0,54.897,0
31jul1997,1997,1319947,56,0,457.973,256.44,236.784,5.126,668.239,1094.246,8.125,31.89,297.286,6.767,138.81,0,3.951,0,0,0,0,39.005,0
31jan1998,1997,1026114,59,0,64.572,44.144,11.233,.191,56.954,113.049,27.625,13.319,57.913,0,19.954,0,4.426,0,0,0,0,0,0
30jun1997,1997,928065,58,0,2.991,2.053,.098,.001,6.839,7.567,.5,3.985,2.028,0,.8,0,-2.481,0,0,0,0,0,0
30sep1997,1997,825324,58,0,7.192,2.883,.051,.089,9.958,11.865,.40599992,6.398,.892,0,1.426,0,-1.101,0,0,0,0,.649,0
31dec1997,1997,1041061,58,0,5098,-969.064,73,276,7521,9681,29.06199646,152,683,149,1579,0,-111,0,70,812,21,544,0
31dec1997,1997,71525,59,0,309.498,212.429,78.727,4.102,237.46,522.998,17.25,9.007999999999999,256.633,157.637,95.386,0,13.254,0,.072,.922,0,128.117,0
31dec1997,1997,1018724,59,0,149.006,28.486,8.971,.279,115.557,147.758,60.25,23.937,137.335,0,43.818,0,-27.59,0,0,0,12.485,21.2,0
31dec1997,1997,914537,58,0,44.206,29.469,.694,1.333,55.205,68.242,3,12.304,5.453,2.864,11.491,0,-5.835,0,0,4.824,0,2.88,0
31dec1997,1997,826495,59,0,2.096,1.992,0,0,1.58,.585,.46899998,1.673,.005,0,.114,0,-1.425,0,0,0,0,0,0
31may1998,1997,875174,58,0,30.326,16.033,.179,.78,17.138,22.191,.75,27.119,5.456,0,5.368,0,.525,0,.434,6.718,0,0,0
30jun1997,1997,1004990,59,0,321.03,253.226,22.281,1.143,201.189,275.04,30.375,18.056,107.487,70.476,54.323,0,11.272,0,0,180.723,0,0,0
31jan1998,1997,72333,56,0,2865.163,1475.058,826.045,43.818,3136.088,4960.203,50.875,76.259,1594.997,641.862,942.606,0,186.213,0,0,0,0,115.272,0
31jan1998,1997,39911,56,0,3337.502,1583.986,733.174,0,3775.957,6507.824,39.06199646,393.133,1830.947,0,991.548,0,533.901,0,0,0,0,175,0
31dec1997,1997,355622,58,0,495.554,317.061,4.294,8.199,481.416,600.442,8.56199932,46.978,12.089,2.756,64.852,0,39.21,0,0,0,0,0,0
30sep1997,1997,1002590,59,0,147.469,51.578,6.597,6.966,72.211,135.159,22.125,5.271,14.165,5.72,10.846,0,2.012,0,0,0,0,0,0
31jan1998,1997,888455,59,0,335.195,186.057,96.873,3.118,529.277,749.789,24.625,21.06,124.402,10.879,91.042,0,-13.181,0,0,0,0,0,0
31jan1998,1997,1018840,56,0,183.238,58.775,33.927,3.583,304.195,521.617,31.125,51.009,108.962,1.695,66.962,0,48.322,0,0,0,0,13.7,0
31dec1997,1997,937265,59,0,31.832,26.657,5.137,.013,29.436,63.846,6.625,5.064,22.446,5.752,5.175,0,1.776,0,0,0,1.592,0,0
31dec1997,1997,1009244,58,0,26.508,11.735,.423,.452,28.324,35.47,3.5,3.598,2.522,.112,4.545,0,1.015,0,.102,6.531,0,0,0
31jan1998,1997,34115,56,0,306.269,251.582,47.436,0,233.451,500.152,17.75,48.37,198.453,0,46.494,0,58.189,0,0,0,0,0,0
31dec1997,1997,724967,58,0,10.405,6.212,.313,.134,20.054,22.029,.75,2.378,5.144,0,3.938,0,-1.606,0,0,.191,0,.334,0
31mar1998,1997,889664,59,0,45.626,33.525,21.487,.02,103.502,163.316,17.625,6.184,36.147,2.127,11.945,0,8.27,0,0,0,0,2.309,0
31dec1997,1997,864233,58,0,150.515,95.383,4.6,3.459,162.631,200.403,17.5,10.177,13.147,2.204,24.456,0,8.800000000000001,0,.016,.223,0,5.456,0
31dec1997,1997,891035,59,0,40.378,18.813,5.168,.188,41.303,78.489,21,4.957,28.223,.259,15.079,0,1.615,0,0,0,0,30.202,0
31mar1998,1997,904535,57,0,52.54,16.958,37.001,1.859,69.52500000000001,112.488,5.875,4.845,40.078,0,16.186,0,.893,0,0,1.002,0,1.9,0
31dec1997,1997,793520,59,0,118.41,34.687,88.976,3.722,105.769,159.045,2.06199932,10.015,98.71299999999999,1.32,29.449,0,-4.847,0,.054,4.494,0,0,0
31mar1998,1997,96793,59,0,39.579,18.099,5,1.111,84.477,93.694,5.625,5.199,24.71,10.114,16.015,0,.256,0,.206,2.648,0,0,0
31dec1997,1997,740126,59,0,1751.756,669.985,124.424,40.156,683.276,1798.617,21.375,46.292,1369.092,823.747,678.223,0,69.32899999999999,0,2.7,85.562,0,37.536,0
30jun1997,1997,802517,58,0,4.663,.606,.146,.105,17.297,17.738,2.25,1.586,1.42,.073,3.292,0,-2.569,0,0,0,0,.79,0
30sep1997,1997,779544,58,0,41.268,25.889,2.045,.931,93.755,105.48,11,3.832,6.368,1.975,8.742000000000001,0,1.738,0,.445,3.346,0,0,0
31jan1998,1997,812446,56,0,88.11199999999999,33.022,35.508,2.078,201.901,302.285,1.93699932,10.436,48.331,0,44.08,0,-11.32,0,0,0,0,.592,0
31dec1997,1997,885549,58,0,30.354,2.76,.373,.946,5.372,6.083,.42,44.641,20.247,.101,2.738,0,-1.253,0,0,1.092,0,0,0
31dec1997,1997,908652,58,0,382.281,296.738,28.224,1.489,242.704,311.673,24,26.004,62.202,0,27.144,0,27.43,0,0,2.934,0,0,0
31dec1997,1997,350199,56,0,43.508,23.961,18.219,.214,89.19199999999999,135.791,3.03099918,9.090999999999999,26.682,1.099,15.7,0,2.365,0,0,0,0,.416,0
30sep1997,1997,812075,58,0,143.732,70.88,2.326,3.008,141.289,178.02,7.125,10.964,8.292,1.572,22.378,0,2.673,0,0,0,0,4.897,0
31dec1997,1997,1011292,59,0,177.237,13.454,9.599,12.579,119.212,165.169,21.18699646,11.235,30.16,13.713,22.978,0,3.848,0,0,19.544,0,0,0
31jan1998,1997,895447,56,0,95.554,71.60899999999999,59.444,.946,168.199,246.52,8.375,13.088,63.585,.781,14.696,0,7.391,0,0,0,0,0,0
31dec1997,1997,909724,59,0,17.025,8.132999999999999,7.28,.868,14.32,25.399,.5,9.853,10.315,1.865,6.153,0,.07,0,.22,0,0,1.003,0
30jun1997,1997,810029,59,0,34.41,3.804,3.262,1.08,40.626,68.83199999999999,2.81199932,10.714,13.436,3.293,18.078,0,1.556,0,.569,15.413,0,.468,0
31jan1998,1997,,59,0,433.472,242.712,241.154,1.995,660.011,1263.629,39.31199646,30.94,299.146,15.443,182.013,0,64.15000000000001,0,0,.917,0,226.7,0
31dec1997,1997,914538,59,0,16.352,3.992,3.519,.122,22.748,49.212,8.25,4.868,6.816,1.741,6.609,0,1.809,0,.09,.416,0,4.228,0
31dec1997,1997,874691,58,0,592.78,434.717,20.196,4.289,932.367,1151.637,28.75,48.514,80.251,6.466,80.79000000000001,0,61.452,0,0,27.307,0,36.9,0
31jul1997,1997,109156,59,0,1281.206,541.574,511.702,36.898,643.318,1354.818,21.75,35.022,1046.879,454.27,169.749,0,50.553,0,0,0,0,46.1,0
31aug1997,1997,,59,0,203.799,20.92,13.361,12.063,166.391,199.785,22.93699646,7.988,27.951,11.17,34.426,0,5.177,0,0,0,0,0,0
31jan1998,1997,71985,59,0,53.692,4.894,37.332,3.032,152.408,200.751,5.625,2.578,46.438,0,28.272,0,-3.691,0,0,0,0,2.9,0
31dec1997,1997,883505,59,0,59.473,24.623,3.007,1.988,35.569,57.294,31,3.226,4.966,.467,2.991,0,.43,0,0,0,0,0,0
31dec1997,1997,,58,0,23.647,20.121,.197,.011,21.96,24.259,1.25,11.602,3.54,0,2.208,0,-1.958,0,.185,2.483,0,0,0
31jan1998,1997,891919,59,0,245.816,103.485,151.312,4.331,238.342,324.762,5.875,17.428,178.426,19.291,95.655,0,6.969,0,.043,1.538,0,0,0
31dec1997,1997,1019376,58,0,75.432,41.295,.931,1.946,78.438,92.795,3.5,9.305,6.826,.163,12.712,0,.092,0,0,.839,0,1.127,0
30sep1997,1997,1005210,59,0,776.407,141.239,31.915,33.979,654.183,771.131,20.06199646,28.726,104.361,45.927,96.70099999999999,0,13.594,0,0,0,0,0,0
31dec1997,1997,883299,58,0,43.072,27.012,.783,.548,78.743,94.904,5.56199932,3.223,4.05,.219,11.786,0,1.731,0,0,6.136,0,0,0
28feb1998,1997,33780,56,0,48.4,16.301,25.495,1.512,57.833,93.925,1.625,4.994,39.707,12.639,30.291,0,-.835,0,0,0,0,7.647,0
31jan1998,1997,34151,59,0,447.775,240.861,294.653,5.874,533.169,974.997,24.375,18.767,322.031,0,164.789,0,30.842,0,.75,2.469,0,24.418,0
31dec1997,1997,832995,57,0,733.895,18.77,450.258,31.72,1153.483,1768.312,7.31199932,34.373,473.568,0,499.5,0,13.971,0,0,0,0,0,0
31jan1998,1997,1525769,58,0,158.989,133.356,6.222,1.03,97.05500000000001,128.504,21.18699646,13.019,35.705,0,9.297000000000001,0,8.897,0,.38,8.587,0,0,0
31may1998,1997,879970,59,0,533.957,393.296,26.655,6.55,259.919,499.357,21.6875,26.19,141.565,91.223,44.539,0,23.668,0,0,343.746,0,0,0
31mar1998,1997,902279,57,0,1006.804,-186.061,142.618,39.592,477.263,836.802,.36999995,30.139,179.038,24.118,252.698,0,-93.387,0,0,14.151,0,108.1,0
31dec1997,1997,1000736,59,0,2890.529,90.854,164.049,69.148,5944.938,6331.151,22.375,188.449,1313.041,763.551,1237.294,0,-356.273,0,0,0,0,0,0
31mar1998,1997,832320,59,0,131.387,86.087,12.923,0,257.175,293.079,10.75,23.493,95.02,5.67,45.297,0,-50.231,0,1.009,33.225,0,17.5,0
31oct1997,1997,803497,58,0,22.885,12.453,1.411,.357,21.126,33.068,6.375,3.398,5.793,1.873,4.154,0,1.695,0,0,0,0,.986,0
30sep1997,1997,872855,59,0,50.484,38.958,12.284,.757,46.421,79.10899999999999,7.81199932,8.084,31.114,13.452,7.108,0,.002,0,0,0,0,0,0
31dec1997,1997,30697,58,0,1004.873,43.988,57.394,71.648,432.618,861.321,27.25,31.597,355.759,64.21899999999999,225.673,0,-3.616,0,0,548.426,0,140.453,0
31oct1997,1997,703799,58,0,194.99,129.919,6.751,2.573,269.679,325.527,15.5,9.132999999999999,18.51,0,37.072,0,6.899,0,0,0,0,5.788,0
31dec1997,1997,894751,58,0,2005.127,802.675,16.132,43.915,150.864,462.368,6.43699932,71.40000000000001,124.374,13.894,132.531,0,-223.892,0,0,639.364,0,25.9,0
30jun1997,1997,883813,59,0,65.291,53.36,7.858,0,79.285,117.171,8.43699932,11.878,45.075,20.372,11.254,0,7.044,0,1.175,11.639,.505,0,0
31oct1997,1997,89902,58,-7,644.689,-12.345,38.383,45.316,1039.932,1217.677,4.68699932,48.568,133.543,11.612,171.778,0,-35.711,0,0,0,0,45,0
31dec1997,1997,1019439,56,0,52.584,45.541,16.714,1.268,33.708,86.181,5.625,13.16,41.861,.457,6.393,0,2.665,0,0,.131,0,0,0
30jun1997,1997,880323,57,0,1124.592,427.967,501.426,12.229,3917.782,4610.523,21.5,91.447,944.444,214.568,580.481,0,93.886,0,0,0,0,0,0
31mar1998,1997,925544,59,0,96.099,66.328,53.149,2.896,119.328,222.128,31.25,6.058,61.093,1.454,16.791,0,10.969,0,0,6.771,0,0,0
28feb1998,1997,84129,59,0,7655.346,2916.464,3061.211,163.586,8106.636,11375.105,32.375,258.215,3378.308,165.429,1770.931,0,316.435,0,0,1967.306,0,0,0
31jan1998,1997,40970,59,0,241.989,73.848,116.046,3.774,538.896,769.46,16.875,13.682,145.234,20.34,91.23,0,-.676,0,0,0,0,0,0
31jan1998,1997,919628,58,0,957.3680000000001,498.512,17.024,16.914,879.831,1149.659,44.18699646,46.523,92.15600000000001,19.595,176.484,0,46.757,0,0,95.744,0,58.383,0
31jan1998,1997,1593936,59,0,908.494,441.911,385.58,23.448,943.356,1456.524,30.75,29.034,573.183,0,214.492,0,30.077,0,0,136.827,0,55.143,0
31jan1998,1997,863456,56,0,184.223,112.994,26.884,0,281.349,412.463,30.625,13.569,127.433,0,60.981,0,21.25,0,.045,2.561,0,1.676,0
31dec1997,1997,911601,58,0,40.354,29.731,.281,.549,49.457,65.93000000000001,8.25,8.208,1.517,0,6.423,0,5.243,0,0,0,0,2.988,0
30jun1997,1997,803227,57,0,254.307,106.234,170.594,6.663,286.835,519.318,3.68699932,11.873,222.88,9.654999999999999,84.348,0,-16.609,0,0,0,0,27.792,0
31jan1998,1997,890491,59,0,1591.171,531.755,852.107,38.112,2019.291,2796.852,31.75,67.922,977.564,6.628,712.845,0,53.169,0,3.257,90.23699999999999,0,0,0
31jan1998,1997,,59,0,114.722,35.983,73.13800000000001,4.741,95.81,163.594,2.875,6.627,92.383,5.186,73.096,0,-11.433,0,0,0,0,0,0
31dec1997,1997,948308,58,0,37.978,24.576,.525,.6879999999999999,17.508,56.418,2.31199932,14.21,4.985,.273,4.776,0,.5629999999999999,0,0,1.849,0,0,0
30sep1997,1997,774740,59,0,.47,.146,.077,.018,.21,1.157,.17999995,22.893,.089,.01,.225,0,-.191,0,0,.278,0,.028,0
31dec1997,1997,1617227,58,0,64.42100000000001,34.995,.6889999999999999,1.483,49.02,57.138,4.93699932,5.422,2.007,.241,8.542999999999999,0,-5.991,0,0,0,0,.255,0
31aug1997,1997,868611,58,0,184.841,118.174,1.239,2.154,112.588,182.873,22.125,12.725,18.699,3.965,15.19,0,19.082,0,0,0,0,6.893,0
31aug1997,1997,791350,59,0,17.081,8.573,.169,.408,14.709,18.667,1.03099918,4.119,2.75,1.048,3.881,0,-6.118,0,0,1.481,0,0,0
31jul1997,1997,922358,59,0,653.777,205.435,43.112,30.341,668.399,804.298,23.125,31.206,129.836,61.835,108.654,0,39.068,0,0,112.058,0,0,0
31jan1998,1997,745732,56,0,737.953,380.681,418.825,0,1388.098,1988.692,32.5,47.917,498.424,8.122,323.746,0,117.474,0,0,0,0,35,0
31jan1998,1997,1005414,59,0,7963,4428,2464,85,7710,11038,26.81199646,282.4,2904,0,2325,0,490,0,9,356,0,0,0
31dec1997,1997,832407,58,0,2.039,.864,.076,.06,5.72,6.842,.75,1.586,.26,.057,1.144,0,-.292,0,0,0,0,.056,0
30sep1997,1997,75929,58,0,32.858,22.269,.539,.348,59.826,66.95699999999999,2.31199932,4.389,2.515,.222,5.789,0,-4.716,0,0,0,0,0,0
31jan1998,1997,874841,56,0,121.666,96.563,32.122,0,143.327,227.13,28.75,13.745,66.938,1.01,18.819,0,16.359,0,0,7.923,0,1.889,0
31dec1997,1997,922817,57,0,18.668,-23.482,10.895,1.396,38.773,62.59,.03,7.454,11.871,0,17.62,0,-6.266,0,0,0,0,.111,0
31mar1998,1997,927643,59,0,14.14,-1.471,7.872,.8139999999999999,13.69,22.569,.75,4.104,9.034000000000001,.079,4.582,0,-2.054,0,0,0,0,0,0
31jan1998,1997,817946,59,0,151.712,135.579,69.193,0,189.932,247.89,2.68699932,25.982,127.897,6.271,16.133,0,10.043,0,0,2.475,0,.5,0
31jan1998,1997,1017480,59,0,53.366,38.155,33.267,.008,78.714,113.563,22.56199646,6.394,40.86,1.839,15.211,0,5.933,0,0,0,0,0,0
31dec1997,1997,1002938,58,0,548,-76.2,41.1,39.8,1109.8,1284.6,14.875,34.481,169.2,24.5,165.5,0,20.8,0,2.9,22.1,0,0,0
31jan1998,1997,879123,56,0,328.316,160.057,151.667,.542,695.1950000000001,971.923,34.25,16.352,227.915,0,154.362,0,33.286,0,0,0,0,0,0
31dec1997,1997,883981,58,0,81.943,28.555,5.42,2.666,139.266,172.725,20.25,6.605,18.642,1.669,21.444,0,6.884,0,.404,12.537,0,3.022,0
28feb1998,1997,764478,57,0,2056.346,557.746,1060.788,33.005,6957.744,8358.212,59.56199646,44.626,1710.277,95.702,1033.676,0,94.453,0,0,0,0,0,0
31jan1998,1997,98246,59,0,827.067,443.724,386.431,8.037000000000001,430.663,1017.616,38.75,34.93,631.087,99.492,250.003,0,72.822,0,0,4.455,0,51.8,0
31dec1997,1997,320333,59,0,230.299,69.613,64.33,8.028,358.219,557.638,3,203.755,145.757,13.684,98.187,0,-10.876,0,0,18.012,0,0,0
30sep1997,1997,12040,58,0,8.382,3.639,1.253,.145,15.379,20.152,9.875,1.586,3,0,2.658,0,1.093,0,0,.358,0,0,0
31dec1997,1997,884647,59,0,16.108,11.024,4.188,.106,26.316,33.879,5.68699932,3.407,11.774,2.971,3.703,0,-.9340000000000001,0,0,0,0,0,0
31dec1997,1997,59684,58,0,8.276999999999999,4.047,0,.304,3.971,2.889,.40599996,12.619,.234,.022,3.388,0,-7.314,0,0,0,0,0,0
31dec1997,1997,791704,59,0,64.88,53.148,.09,.654,7.956,11.263,14.625,12.118,57.152,.24,7.709,0,-28.736,0,0,.244,4.128,8.725,0
28feb1998,1997,805900,59,0,100.986,35.903,36.466,3.457,61.019,114.284,4.125,8.449999999999999,81.539,40.291,18.234,0,2.708,0,.446,6.741,0,4.845,0
31jan1998,1997,875194,56,0,120.283,70.129,48.31,0,186.626,277.152,6.5,7.231,60.528,2.58,39.365,0,.044,0,1.037,24.901,0,11.084,0
31dec1997,1997,1013786,59,0,104.81,44.971,40.169,1.096,428.606,490.025,3.875,13.041,91.786,29.505,56.711,0,-5.443,0,0,0,0,3.852,0
31dec1997,1997,,58,0,62.742,22.203,1.043,2.466,94.34,107.997,2.81199932,9.971,13.412,3.293,14.742,0,3.166,0,0,15.288,0,0,0
30sep1997,1997,866048,59,0,113.252,-35.845,40.239,4.22,114.453,196.025,14.375,1.586,65.27200000000001,0,28.561,91.377,8.782999999999999,0,0,8.051,0,0,0
31jan1998,1997,1016607,56,0,227.672,72.652,77.911,6.434,282.369,418.14,8.75,9.532,198.731,5.813,78.526,0,10.838,0,0,0,0,0,0
31dec1997,1997,868263,59,0,83.25,36.368,23.271,2.089,75.328,186.354,5.93699932,20.82,32.655,6.066,20.484,0,5.573,0,0,5.938,0,0,0
30apr1998,1997,870760,58,0,119.461,43.76,4.333,5.274,202.263,242.333,2.75,28.841,29.707,2.926,26.84,0,5.378,0,0,2.162,0,0,0
31dec1997,1997,887596,58,0,179.943,152.545,5.069,0,162.013,208.589,30.5,13.262,78.024,2.164,27.398,0,9.939,0,0,1.256,0,0,0
31jan1998,1997,875404,56,0,175.338,82.46599999999999,93.021,2.653,409.702,554.321,4.34399986,20.884,104.658,2.031,73.667,0,-5.76,0,1.467,0,0,20.7,0
28feb1998,1997,104599,57,0,3061.618,1648.332,1266.575,29.831,5914.685,7996.591,38.625,99.282,1913.742,537.169,850.261,0,112.074,0,0,0,0,370.725,0
31jan1998,1997,870826,59,0,134.764,102.268,20.427,0,122.807,217.982,3.75,26.781,79.661,8.694000000000001,29.59,0,18.104,0,0,0,0,44.894,0
30jun1997,1997,884131,58,0,16.715,.99,.483,1.221,46.779,49.125,.28099996,14.163,1.66,.54,9.833,0,-10.913,0,0,7.214,0,0,0
28feb1998,1997,278130,57,0,653.41,392.731,234.18,8.704000000000001,613.937,1087.743,26.75,67.727,402.381,12.638,121.59,0,78.047,0,0,0,0,40.63,0
30apr1998,1997,738274,58,0,3.321,.784,.162,.034,12.371,14.162,.03,3.401,.774,0,2.163,0,-1.42,0,.714,1.427,0,0,0
31jan1998,1997,897429,56,0,34.472,21.456,9.525,.372,31.126,75.339,7.06199932,8.010999999999999,15.282,.895,6.312,0,2.77,0,0,0,0,0,0
31dec1997,1997,821536,59,0,28.216,23.148,.523,.058,24.738,24.214,1.56199932,99.211,18.02,3.257,4.884,0,-9.204000000000001,0,0,0,0,3.353,0
31jan1998,1997,795212,59,0,374.019,124.522,189.394,5.148,361.422,571.314,27,19.745,290.35,3.105,201.376,0,20.574,0,0,0,0,8.366,0
31dec1997,1997,1292731,58,0,403.576,266.687,4.934,3.541,670.812,808.529,9.375,45.371,65.111,1.43,85.52800000000001,0,28.598,0,.35,5.624,0,0,0
30jun1997,1997,1016951,58,0,7.623,3.008,.289,.163,16.983,17.776,3.125,14.399,1.476,.137,2.075,0,-2.079,0,.01,.317,0,0,0
31jan1998,1997,843081,56,0,189.226,9.706,67.521,13.242,313.908,443.31,3.81199932,9.025,74.863,0,47.771,0,-15.672,0,1.3,39.523,0,15.4,0
30nov1997,1997,808219,58,0,31.473,.029,.256,2.931,35.217,41.17,3.25,3.219,5.854,.632,8.038,0,-1.691,0,0,3.586,0,0,0
31dec1997,1997,817900,58,0,22.226,-4.011,.312,2.476,29.322,38.977,2,3.984,1.486,.084,17.199,0,-1.993,0,0,1.011,0,2.511,0
31jan1998,1997,863157,59,0,839.687,334.694,317.547,13.984,1311.712,1790.599,7.43699932,115.629,515.71,45.853,218.269,0,-34.43,0,0,0,0,44.256,0
30jun1997,1997,705408,58,0,23.066,16.937,.6840000000000001,.129,54.694,65.45399999999999,4,3.15,3.117,.58,6.129,0,.063,0,0,0,0,0,0
31dec1997,1997,912952,57,0,172.691,45.769,51.173,7.583,221.729,344.92,3,6.006,64.863,1.311,43.165,0,-1.101,0,0,0,0,0,0
31jan1998,1997,884217,56,0,379.415,220.048,203.39,3.641,371.715,631.11,35.875,22.077,277.57,0,95.009,0,28.883,0,0,0,0,38,0
31jan1998,1997,18498,56,0,246.817,64.01900000000001,106,10.174,304.305,536.107,12.125,25.776,194.564,17.197,75.251,0,8.651,0,0,3.299,0,14.4,0
31dec1997,1997,862147,59,0,19.581,5.447,3.181,.575,29.201,50.631,2.125,13.957,15.45,9.901,12.988,0,-2.357,0,.041,.102,0,.1,0
28feb1998,1997,927760,57,0,101.078,29.839,64.002,3.598,158.443,221.828,1.93699932,8.579000000000001,71.2,1.65,34.477,0,-3.798,0,.258,7.531,0,0,0
31dec1997,1997,1002554,59,0,45.843,21.271,3.31,7.517,5.214,35.461,5.68699932,13.927,16.017,8.446,12.545,0,-14.162,0,0,2.957,0,0,0
31jan1998,1997,719955,59,0,477.229,193.198,132.451,6.053,527.905,933.2569999999999,42.56199646,25.84,270.17,15.238,135.646,0,41.347,0,0,0,0,0,0
31jul1997,1997,34169,57,0,25.34,8.936,15.585,1.21,23.723,44.182,.25,2.436,16.568,.336,6.915,0,-1.677,0,0,0,0,1.127,0
31aug1997,1997,16099,58,0,368.778,218.84,4.507,5.066,398.669,495.446,19.68699646,23.266,15.97,0,45.681,0,28.447,0,0,0,0,0,0
31jan1998,1997,929428,59,0,1905.993,1160.645,1086.228,0,2837.154,3765.444,14.625,124.27,1228.505,38.221,666.986,0,89.62,0,9.390000000000001,324.355,0,0,0
31jan1998,1997,878731,59,0,508.236,72.339,279.766,34.873,371.085,769.862,23,9.779,322.769,20.772,214.374,0,15.195,0,3.367,104.271,0,47.913,0
31dec1997,1997,1005972,59,0,89.61499999999999,45.783,39.041,0,87.57599999999999,141.714,32.24997711,8.199999999999999,50.116,1.455,36.185,0,7.67,0,0,14.13,0,7.034,0
31mar1998,1997,101461,57,0,6.783,2.467,2.434,.167,10.501,17.078,.03,12.158,5.18,0,3.648,0,-.875,0,0,0,0,0,0
31jan1998,1997,885546,56,0,87.164,46.8,34.652,7.76,134.285,214.148,2.875,27.275,53.379,0,27.087,0,-4.302,0,0,0,0,11.199,0
30sep1997,1997,763730,59,0,8.993,7.193,7.141,.182,.795,3.029,2.75,3.241,.005,.06,.114,0,.532,0,0,0,0,.092,0
31jan1998,1997,932698,59,0,720.2,155.038,243.124,27.707,667.263,1314.839,49.75,17.411,299.089,8.194000000000001,225.029,0,47.035,0,10.972,0,0,302.2,0
30jun1997,1997,703351,58,0,996.943,523.744,13.031,13.953,1110.182,1335.337,14.25,65.23399999999999,112.434,15.258,155.726,0,60.505,0,0,78.291,0,47,0
31dec1997,1997,1011584,58,0,290.178,65.464,6.241,5.08,250.471,275.068,10.125,9.06,147.615,29.712,43.953,0,-23.821,0,0,91.703,0,0,0
31jan1998,1997,818682,56,0,63.929,36.466,31.44,.8149999999999999,81.77,120.904,6.43699932,6.044,43.081,5.822,7.651,0,.044,0,0,0,0,10.002,0
31dec1997,1997,1029932,56,0,44.133,32.082,27.852,1.26,46.098,91.834,8.875,6.84,32.403,1.54,10.507,0,5.18,0,0,3.084,0,0,0
30sep1997,1997,942133,58,0,62.409,34.168,2.886,1.733,70.46299999999999,90.252,14.75,4.265,6.103,0,13.879,0,3.887,0,.05,.157,0,1.963,0
31dec1997,1997,832412,58,0,142.921,86.47199999999999,1.509,2.234,108.631,135.458,9.56199932,10.022,7.306,0,11.586,0,5.956,0,0,.185,0,0,0
30sep1997,1997,932628,59,0,1318.661,397.537,64.93300000000001,65.658,600.372,1077.825,26,41.843,183.091,78.34099999999999,180.869,0,43.98,0,24.469,677.116,0,0,0
31dec1997,1997,736768,59,0,247.846,-177.033,16.285,33.813,414.393,548.141,2.31199932,26.194,105.124,78.98699999999999,92.688,0,-22.899,0,0,0,0,3.294,0
31jan1998,1997,918111,56,0,448.352,268.084,206.128,1.446,272.233,479.739,14.25,29.993,311.167,15.84,155.706,0,21.403,0,1.2,39.019,0,27.714,0
31jan1998,1997,868984,59,0,118.003,47.803,85.053,3.806,107.216,188.898,17.375,10.149,92.714,5.168,57.747,0,10.195,0,0,0,0,0,0
31dec1997,1997,884940,56,0,270.604,165.803,175.62,1.203,570.981,792.655,26.75,23.005,208.287,0,97.991,0,34.767,0,0,0,0,27.632,0
30jun1997,1997,859303,59,0,474.508,352.638,89.279,0,821.473,1286.289,19,83.815,318.363,150.931,120.707,0,70.12,0,.902,28.083,0,0,0
31jan1998,1997,944838,57,0,2.453,.049,.997,.034,.9,2.546,.03,10.189,1.006,0,2.404,0,-1.464,0,0,0,0,0,0
30sep1997,1997,896985,56,0,171.718,14.88,63.813,13.263,113.086,246.934,13.25,3.565,75.17100000000001,2.782,43.088,0,-7.639,0,2.605,40.103,0,5.722,0
31mar1998,1997,878748,59,0,92.401,52.928,4.857,2.688,32.458,73.825,12.31199932,8.779999999999999,35.424,21.207,14.355,0,7.619,0,2.279,39.555,.28,0,0
31mar1998,1997,70412,59,0,143.091,54.326,21.228,3.457,252.369,278.474,2.5,25.375,92.926,37.285,83.48399999999999,0,-56.769,0,3.015,35.877,0,0,0
28feb1998,1997,886137,56,0,255.978,197.122,130.15,.004,296.45,438.911,16.375,25.972,175.08,4.668,54.258,0,26.734,0,0,0,0,7.326,0
31jan1998,1997,813298,56,0,116.399,82.38,54.972,.851,213.414,265.726,2.18699932,15.731,71.432,.115,29.328,0,-29.063,0,.312,2.945,0,0,0
31jan1998,1997,798186,57,0,277.434,145.85,99.03400000000001,4.625,307.971,445.31,5.06199932,17.174,197.405,5.084,33.407,0,-3.758,0,0,0,0,0,0
30jun1997,1997,718916,56,0,775.077,460.215,366.233,8.08,1126.975,1758.368,19.4999969,39.932,557.138,17.16,237.402,0,56.515,0,0,0,0,45.409,0
